human_accession,Adenoviridae,Anelloviridae,Arenaviridae,Arteriviridae,Astroviridae,Birnaviridae,Bornaviridae,Caliciviridae,Coronaviridae,Filoviridae,Flaviviridae,Hantaviridae,Hepadnaviridae,Hepeviridae,Herpesviridae,Kolmioviridae,Matonaviridae,Nairoviridae,Nodaviridae,Orthomyxoviridae,Papillomaviridae,Paramyxoviridae,Parvoviridae,Peribunyaviridae,Phenuiviridae,Picobirnaviridae,Picornaviridae,Pneumoviridae,Polyomaviridae,Poxviridae,Reoviridae,Retroviridae,Rhabdoviridae,Tobaniviridae,Togaviridae
P25685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P26038,0.0,0.0,0.0,0.0,0.00371900826446281,0.020454545454545454,0.0,0.006261595547309833,0.004071366531557614,0.0,0.001530265245975969,0.0,0.0023907910271546633,0.0,0.0004942548158161541,0.0,0.0,0.0026223776223776225,0.0,0.012270961666732059,0.0015008576329331048,0.003014842300556586,0.0,0.0,0.0046487603305785125,0.0,0.0032991202346041052,0.0112079701120797,0.0,0.0013962147067949114,0.0005877742946708464,0.0004654049022649705,0.0018197994176641864,0.0,0.002059182428309945
P26196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003310527477378062,0.0,0.0,0.0,0.0,0.0007273315015354777,0.0,0.0,0.0,0.0,0.011821883620123472,0.0,0.0,0.0,0.0,0.0,0.0,0.0030054097375275496,0.0,0.0,0.040065291586288763,0.0,0.0,0.0,0.0,0.0
P26368,0.015495867768595042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044785031847133755,0.0,0.0,0.0,0.0,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P26599,0.0,0.0,0.0,0.011166253101736972,0.0,0.0,0.0,0.003703094140882159,0.0,0.0,0.0,0.0,0.045245077503142016,0.006720430107526881,0.000539633049526322,0.014812376563528636,0.014842667722145259,0.0,0.0,0.0,0.0022824102251978087,0.0,0.0,0.0,0.0,0.04838709677419355,0.008919280511372083,0.0,0.0,0.01981724099966971,0.0,0.0016514367499724759,0.0,0.0,0.0
P27361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025597269624573378,0.0,0.0,0.0
P27986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002550442076626615,0.1461038961038961,0.0,0.0,0.007603920243325447,0.0,0.014640267707752369,0.0,0.0,0.0,0.005360205831903945,0.0,0.0,0.0,0.0,0.0,0.0015710096355257646,0.0,0.0,0.017452683834936394,0.0,0.0011635122556624264,0.0,0.0,0.006863941427699817
P28482,0.0,0.0,0.0,0.04326923076923077,0.0,0.0,0.0,0.0,0.0,0.028553299492385782,0.0,0.0,0.021915584415584416,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0012138541217091067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031996587030716723,0.0,0.0,0.0
P29353,0.0,0.0,0.03759398496240601,0.0,0.0,0.0,0.0,0.021865889212827987,0.0,0.018129079042784626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008984725965858042,0.014577259475218658,0.0,0.0,0.0974025974025974,0.0,0.003291639236339697,0.0,0.0,0.0,0.0,0.0024378352023403218,0.005083884087442806,0.0,0.004793863854266538
P30414,0.0,0.0,0.04155124653739612,0.0,0.0,0.0,0.0,0.0,0.0018856855514582636,0.0020037403152551427,0.005906286914293214,0.0,0.012303485987696513,0.0,0.00792408530620231,0.0,0.0,0.0,0.0,0.0,0.004965243296921549,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.004041674151248428,0.0028095148904289193,0.0,0.0
P31483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017914012738853503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06901840490797546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165605095541401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11221945137157106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P33240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04215061820906706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03789245759653555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P33981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293103448275862,0.0,0.0,0.0,0.0
P35240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011942675159235668,0.0,0.0,0.0,0.0,0.0,0.0005576208178438662,0.0,0.0,0.0,0.0,0.01488994389296504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.0
P35241,0.0,0.0,0.0,0.0,0.0064480178315554845,0.0,0.0,0.005227134636691804,0.005772641583098152,0.0008000924551281481,0.0011791886308746523,0.0,0.0016375918302363136,0.0014594279042615295,0.0006152383804582061,0.0,0.0,0.0020207463289775023,0.0,0.009761853111888296,0.0012391368998446947,0.00732692376425176,0.0,0.0,0.007164464257283872,0.0,0.0018158780375604284,0.008636614447136723,0.0028146109582186636,0.0029587036693902676,0.001132314753306359,0.0036759651650000295,0.0016827567294688099,0.0,0.002644600900339684
P35269,0.0,0.0,0.0,0.0,0.40909090909090906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P35568,0.0,0.0,0.0,0.031468531468531465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007603920243325447,0.0,0.0,0.0,0.0,0.0,0.04073756432246998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09297520661157024,0.0
P36873,0.0,0.0,0.0,0.0,0.025568181818181816,0.0,0.0,0.014349489795918366,0.0,0.0,0.0,0.0,0.0,0.13020833333333331,0.004182156133828996,0.0,0.0,0.0,0.0,0.0036415623651273195,0.00294811320754717,0.006377551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P37231,0.030991735537190084,0.0528169014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006970260223048327,0.0,0.0,0.0,0.0,0.0,0.003930817610062893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008532423208191125,0.0,0.0,0.0
P40818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055762081784386614,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P42566,0.009015777610818933,0.0,0.0,0.0,0.0,0.0,0.0,0.008348794063079777,0.0013028372900984366,0.0,0.01020176830650646,0.0,0.0,0.07575757575757575,0.0018249408583981075,0.0,0.0,0.0,0.0,0.0010593635971279476,0.0017152658662092624,0.012987012987012986,0.0,0.0,0.0,0.0,0.0,0.0112079701120797,0.0,0.019547005895128762,0.0023510971786833857,0.003723239218119764,0.0,0.0743801652892562,0.0
P43487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07141237814554523,0.0,0.0,0.0,0.0015207840486650894,0.0,0.0,0.0,0.0,0.0,0.004288164665523155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004654049022649705,0.004852798447104497,0.0,0.0
P45973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09618810117563234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006738544474393531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45983,0.0068870523415977955,0.035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004646840148698885,0.0,0.0,0.0,0.0,0.0021579628830384117,0.010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01706484641638225,0.0,0.005688282138794084,0.0,0.11363636363636365,0.0
P46108,0.00512260091523803,0.010476079618205097,0.006524575902566334,0.05149396058486968,0.0,0.0,0.04958677685950413,0.0018974531961544947,0.0011843975364531241,0.0006292738180140119,0.003709733929638713,0.0,0.0,0.0,0.004147592859995698,0.0,0.0,0.0,0.0,0.008346501068280799,0.001169499454233588,0.0033732501264968798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001692381462781711,0.00044116349519131786,0.0,0.0
P46934,0.010170236939033553,0.0028106555073233188,0.00700198389543704,0.0,0.0,0.0,0.0,0.0025453640436218835,0.0,0.008779137168390603,0.0002488236172318649,0.0,0.0,0.0,0.005452567198872394,0.0,0.0026525920585474677,0.0,0.0,0.0,0.00020917876417186128,0.001810036653242228,0.015350503155381204,0.0,0.0,0.0,0.0004598076982026628,0.0,0.0,0.004086482068668034,0.004587506690113923,0.0038594552870753656,0.01301970315076816,0.0,0.0002232176074048721
P46937,0.011685408481235603,0.0077926575848533824,0.006471095772217428,0.0,0.0,0.0,0.0,0.001881900301104048,0.0,0.007489390030789714,0.0004599157843097175,0.0,0.0,0.0,0.005004875373270766,0.0,0.0007542995071909886,0.0,0.0,0.0,0.0,0.001254600200736032,0.014186633039092055,0.0,0.0,0.0,0.0008498904585631185,0.0,0.013173302107728336,0.0056649695070777155,0.0068894855850763145,0.003566832652604487,0.014001516830990024,0.0,0.00041258664319507093
P48730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281105990783408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P49792,0.0053898670499461015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003115480476322348,0.0,0.0,0.0,0.0,0.0,0.010182641021496687,0.0,0.0,0.0,0.0,0.0,0.002050861361771944,0.0044365572315882874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044516990651431955,0.0,0.0,0.013131018383425735
P50552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017915795759928337,0.0,0.0,0.027501909854851028,0.0,0.0039361469494861145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012045773940975708,0.003140046054008792,0.0,0.0
P51114,0.006030824212642394,0.0,0.0,0.0,0.0,0.0,0.0,0.0012410369553226695,0.00038733000516440007,0.00041157909178213747,0.004246141403248635,0.0,0.0025272025272025274,0.0,0.004430824876921531,0.024820739106453393,0.0,0.0,0.0,0.0017846936275939295,0.0040795512493625695,0.006618863761720904,0.0,0.02027027027027027,0.0,0.0,0.0033628098144227177,0.003332099222510181,0.05212355212355212,0.0016603634351074622,0.0006989748369058714,0.006364726501245272,0.00028854477253053765,0.0,0.010339198258661345
P51116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004654049022649705,0.0,0.0,0.09151921903599755
P51610,0.030991735537190084,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012798634812286689,0.0,0.0,0.0
P52948,0.0,0.0,0.0,0.0,0.40909090909090906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P54274,0.011269722013523664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00510088415325323,0.0,0.0,0.0,0.011405880364988172,0.0,0.0,0.0,0.0,0.0,0.0,0.004638218923933209,0.0,0.0,0.0,0.0,0.003142019271051529,0.0,0.0,0.0,0.005877742946708464,0.0023270245113248527,0.0,0.0,0.0
P54762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09819201995012468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P55072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024277082434182133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08808724832214765
P55196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05258545135845749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014812376563528636,0.0,0.0,0.0,0.0,0.0036567528035104826,0.0,0.0,0.014381591562799617
P55884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P57105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006122448979591836,0.0,0.0,0.0059850374064837905,0.0,0.0015584415584415582,0.005555555555555556,0.0015613382899628252,0.0,0.0,0.0,0.0,0.006214933103150626,0.003144654088050314,0.0,0.0,0.0,0.0,0.0,0.018433179723502304,0.00821917808219178,0.0,0.0,0.005172413793103448,0.0013651877133105802,0.0021352313167259784,0.0,0.0026845637583892616
P60484,0.017709563164108617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024047025293908085,0.0,0.0,0.0,0.005974508762612851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019749835418038184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P60520,0.0010970525853872596,0.0,0.0,0.006126616746085773,0.02172164119066774,0.0,0.0,0.002031786165793751,0.005072994757905416,0.0,0.004965462450069517,0.0,0.0,0.0,0.0017764911010955027,0.0,0.0,0.0,0.0,0.00017187314997651066,0.018784438136583734,0.0,0.0,0.0,0.01810136765888978,0.02654867256637168,0.004893764528363443,0.0,0.0,0.009514029417983025,0.0068660360085444,0.0004530490199039536,0.0033067741630712056,0.0,0.0017817901051256162
P60660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008364312267657992,0.0,0.0,0.0,0.0,0.0,0.0,0.025510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012798634812286689,0.0,0.0,0.0
P61011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.018867924528301886,0.010204081632653062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005119453924914676,0.0,0.0,0.030201342281879193
P61964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653062,0.0,0.0,0.0,0.0,0.015584415584415584,0.0,0.0026022304832713753,0.0,0.008179959100204498,0.0,0.0,0.00043159257660768235,0.003144654088050314,0.020408163265306124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136518771331058,0.0,0.0,0.0071174377224199285,0.0,0.006711409395973154
P62136,0.0,0.0,0.0,0.0,0.0052113491603937466,0.0,0.0,0.005849473547380736,0.010040975293115338,0.00048498173235474797,0.002859094302460409,0.0,0.02456778889899909,0.0,0.002663793715814647,0.0,0.0,0.0,0.0,0.0,0.007811561110443456,0.010399064084232417,0.0,0.0,0.039085118702953094,0.0,0.0008805659103583903,0.015705435825844168,0.020473157415832575,0.0,0.0,0.003912958413947522,0.0003400049867398055,0.0,0.0
P62837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164383561643835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62937,0.0,0.009459743535841917,0.02356637863315004,0.010332950631458095,0.0,0.0,0.0,0.0,0.005347466489210001,0.004545798924160921,0.0016749171846503145,0.0,0.0,0.0,0.0014980857792820286,0.0,0.02060250892775387,0.0,0.0,0.0,0.00774429738101943,0.0,0.0,0.0,0.0,0.04477611940298507,0.01134878602379806,0.05520343488039256,0.0,0.0,0.0,0.002292292802200601,0.0,0.0,0.0
P62942,0.030991735537190084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017914012738853503,0.0,0.028054862842892766,0.0,0.0,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.010754115772703132,0.0,0.0,0.0,0.0,0.001387261853381836,0.0,0.007288629737609329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010970258410531447,0.0,0.0,0.0,0.0,0.0
P63010,0.0,0.0,0.0,0.0,0.01948051948051948,0.0,0.0,0.010932944606413994,0.0,0.025380710659898477,0.0,0.0,0.0,0.0,0.0023898035050451405,0.0,0.0,0.0,0.0,0.0,0.013477088948787063,0.0,0.0,0.0,0.0,0.0,0.003291639236339697,0.0,0.0,0.0,0.0,0.0,0.0,0.0974025974025974,0.004793863854266538
P63165,0.027548209366391182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001858736059479554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046082949308755755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P63167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028662420382165602,0.015228426395939085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03879310344827586,0.005119453924914676,0.0,0.0,0.0
P68400,0.06198347107438017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008364312267657992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439281530652089,0.0,0.0,0.03596403596403596,0.0,0.002895338861881613,0.0,0.0,0.0,0.0,0.0,0.009071117561683599,0.0,0.0,0.0,0.039335664335664336,0.0,0.009305210918114143,0.0,0.0,0.0,0.0,0.004922551850879496,0.0,0.0,0.0019359834796076408
P83876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028698979591836732,0.0,0.0,0.0,0.0,0.0,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0,0.01179245283018868,0.0,0.0,0.0,0.0,0.0,0.025921658986175114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P83916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01254646840148699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281105990783408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P84103,0.00385389457457286,0.006567904838356563,0.0,0.0035870864886408927,0.002119642016015073,0.0,0.0,0.0,0.00259892412791657,0.0011835564556429343,0.008721719018515886,0.03330866025166543,0.008478568064060292,0.006476683937823835,0.004507194175318296,0.019033520143808817,0.0004768110874471534,0.0,0.0,0.0006037823610573795,0.005865676019161208,0.006344506714602939,0.0,0.0,0.0,0.0,0.004656049282490866,0.006387962240045425,0.0,0.011140780561990487,0.002010005360014293,0.00106102672018957,0.0,0.02119642016015073,0.0015648363876621342
Q00610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035847052575677107,0.0,0.0,0.0,0.0,0.0,0.016846361185983826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018472906403940885,0.0,0.0,0.0,0.028763183125599234
Q00688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013382899628252789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,0.0,0.0,0.0
Q00987,0.02066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055762081784386614,0.0,0.0,0.0,0.0,0.0,0.015723270440251572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889679715302491,0.0,0.0
Q05397,0.04132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003717472118959108,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007680491551459293,0.0,0.0,0.0,0.0,0.005688282138794084,0.0,0.0,0.011185682326621923
Q06187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912442396313363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q06787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015228426395939085,0.0,0.6428571428571428,0.0,0.0,0.003345724907063197,0.0,0.0,0.0,0.0,0.007768666378938282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Q07157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023885350318471337,0.0076142131979695426,0.0,0.0,0.0,0.0,0.006691449814126394,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.011520737327188939,0.0,0.0,0.0,0.0,0.010238907849829351,0.0,0.0,0.0
Q07866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07869,0.0,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013382899628252789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11221945137157106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08AE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15358361774744028,0.0,0.0,0.0,0.0,0.0
Q12923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535315983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12929,0.0,0.10007412898443291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004007480630510285,0.0,0.0,0.0,0.0,0.004402269614556838,0.0,0.0339037778495318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109143827310211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13148,0.0,0.0,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.03980891719745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578732106339468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011949017525225702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009874917709019092,0.0,0.0,0.0,0.0,0.007313505607020965,0.0,0.0,0.0
Q13257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020871985157699443,0.0065141864504921826,0.0,0.01020176830650646,0.0,0.0,0.0,0.0015207840486650894,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,0.04638218923933209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004852798447104497,0.0,0.0
Q13285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051194539249146756,0.0,0.0,0.0
